Customer_ID,Age,Account_Balance,Monthly_Spending,Investment_Portfolio_Value,Risk_Score,Sector_Exposure,High_Value_Transactions,Loan_Amount,Credit_Score,Investment_Return_Rate,Predicted_Risk,Suggested_Product,Preferred_Sector,Investment_Horizon,Global_Event_Impact,Engagement_Score,Profitability_Score
CUST8833,35,2109.69,2840.5,40364.8,Medium,"Consumer Goods, Technology, Materials",2,2182.82,756,0.05,High,Investment Account,Utilities,Short-Term,High,93,Medium
CUST7835,20,23189.05,7272.62,7198.97,Low,"Energy, Finance",10,8568.36,338,6.03,Medium,Personal Loan,Technology,Medium-Term,Moderate,53,Medium
CUST7984,31,45359.56,9353.45,50512.43,Medium,"Materials, Finance, Real Estate",7,28866.0,327,6.68,Medium,Wealth Management,Energy,Short-Term,Moderate,70,High
CUST5182,42,31321.92,1881.27,30192.74,Low,Energy,8,23420.93,819,5.63,High,Investment Account,Industrials,Medium-Term,High,91,Medium
CUST7040,24,43395.3,5761.0,86144.14,Medium,"Utilities, Real Estate",2,14652.04,430,0.26,High,Savings Account,Technology,Medium-Term,Low,84,High
CUST3886,62,27604.11,2454.08,11666.0,Low,Real Estate,0,4559.9,842,6.46,Low,Savings Account,Finance,Medium-Term,Low,71,Low
CUST1887,43,26728.41,7181.8,22119.26,Low,"Utilities, Industrials, Healthcare",10,25822.98,666,5.52,Low,Wealth Management,Materials,Short-Term,Low,85,Low
CUST1842,60,6766.05,6349.36,22132.3,Low,"Consumer Goods, Technology, Utilities",0,11755.79,732,9.91,Low,Mortgage,Industrials,Short-Term,High,97,Low
CUST2819,34,31615.59,5522.26,55596.09,Low,"Technology, Industrials, Energy",1,2818.14,504,1.87,Medium,Savings Account,Healthcare,Medium-Term,Moderate,66,High
CUST7576,62,8642.01,2247.01,39534.91,Medium,Materials,1,22021.99,512,3.63,Low,Credit Card,Energy,Long-Term,High,88,Medium
CUST5081,40,25845.31,9308.83,77280.32,Low,"Utilities, Materials",8,17415.06,301,7.42,High,Pension Fund,Technology,Short-Term,High,76,High
CUST8182,21,4957.99,5493.31,56507.55,High,"Healthcare, Materials",10,4317.3,489,0.66,High,Investment Account,Consumer Goods,Medium-Term,Low,57,High
CUST8896,25,22598.89,6860.05,35449.57,Medium,"Real Estate, Healthcare, Materials",1,7166.61,363,3.89,Low,Personal Loan,Finance,Short-Term,Low,96,High
CUST7681,29,28043.82,966.94,62199.72,Low,"Materials, Technology, Consumer Goods",1,7571.94,474,8.38,High,Wealth Management,Real Estate,Medium-Term,High,86,Medium
CUST8330,25,18672.0,8024.67,14570.4,Low,Healthcare,3,8355.19,564,6.18,Medium,Retirement Plan,Materials,Long-Term,Moderate,89,Low
CUST5206,33,32378.13,6690.04,71547.89,Medium,"Real Estate, Healthcare",8,17178.36,626,5.84,Medium,Credit Card,Materials,Medium-Term,Low,70,Medium
CUST8744,18,24827.55,7899.36,39721.81,Medium,Consumer Goods,9,24386.2,642,0.07,High,Credit Card,Healthcare,Medium-Term,Moderate,98,Low
CUST7451,31,43821.38,9906.69,31926.0,Medium,"Utilities, Real Estate, Industrials",4,5835.22,607,2.71,High,Wealth Management,Utilities,Medium-Term,Moderate,53,Low
CUST4370,69,17631.35,5921.22,57388.03,Medium,"Utilities, Finance",4,7167.29,675,8.79,Low,Retirement Plan,Industrials,Short-Term,Moderate,74,High
CUST8612,54,45399.07,1753.67,46142.68,Medium,"Industrials, Utilities, Materials",7,12707.06,304,9.15,Medium,Pension Fund,Industrials,Medium-Term,Low,83,Low
CUST8676,51,38260.28,665.23,72263.8,Low,"Energy, Finance",0,19340.39,818,0.45,Low,Wealth Management,Consumer Goods,Medium-Term,Low,77,Medium
CUST2249,57,1803.27,7077.97,99624.37,Low,"Energy, Materials",10,3741.73,442,5.76,Low,Wealth Management,Industrials,Short-Term,Low,61,Low
CUST3460,68,36923.16,5048.9,94449.61,High,Healthcare,8,17719.42,526,6.2,High,Retirement Plan,Healthcare,Short-Term,High,50,High
CUST6074,29,31923.34,1291.14,46128.81,Low,Industrials,0,8708.67,504,6.2,Low,Retirement Plan,Utilities,Short-Term,Moderate,65,Low
CUST4365,25,23994.9,4187.33,36513.89,Low,Industrials,9,15636.91,308,6.99,Medium,Mortgage,Technology,Long-Term,High,59,Medium
CUST9798,40,40972.1,3469.36,76680.89,High,"Real Estate, Energy, Industrials",9,1689.56,696,5.54,Medium,Wealth Management,Technology,Medium-Term,Low,96,Medium
CUST1243,34,27409.35,3168.28,29326.47,High,"Technology, Energy, Real Estate",10,11839.55,783,1.05,Medium,Wealth Management,Utilities,Medium-Term,Moderate,96,Low
CUST4753,62,4814.18,1835.63,71596.66,Low,Materials,4,28718.33,577,6.72,High,Investment Account,Energy,Long-Term,High,52,Medium
CUST4027,19,32760.44,4388.66,27369.13,Low,"Real Estate, Consumer Goods, Energy",3,11305.3,329,1.94,Medium,Mortgage,Industrials,Medium-Term,Low,77,Medium
CUST9704,26,10018.93,5541.94,37426.96,Medium,"Healthcare, Real Estate",1,2536.97,407,3.63,High,Credit Card,Real Estate,Long-Term,Low,85,Medium
CUST7908,24,46746.7,7612.95,62357.59,High,"Utilities, Healthcare",9,14979.51,484,2.47,High,Credit Card,Healthcare,Medium-Term,High,75,Low
CUST7591,24,1542.66,726.91,37216.35,Medium,"Materials, Consumer Goods, Energy",2,7530.05,323,4.22,Medium,Savings Account,Industrials,Long-Term,High,67,Medium
CUST2789,35,47360.53,2227.15,70633.33,High,Real Estate,1,20119.42,786,6.33,Medium,Wealth Management,Materials,Long-Term,Low,70,High
CUST1907,63,42683.4,1045.04,8134.2,Low,"Industrials, Materials",10,3672.5,605,4.75,Medium,Personal Loan,Consumer Goods,Medium-Term,Moderate,61,Low
CUST1313,18,30747.77,1211.9,18772.67,Low,Industrials,5,14863.23,766,2.0,High,Personal Loan,Materials,Long-Term,Moderate,93,Low
CUST9825,25,30596.18,6916.86,60919.72,Medium,"Finance, Industrials, Healthcare",3,27303.32,466,7.08,Medium,Investment Account,Healthcare,Short-Term,Low,54,Low
CUST9379,32,29976.07,3433.77,32637.62,High,"Technology, Materials",5,26971.4,388,6.7,Low,Personal Loan,Healthcare,Medium-Term,High,57,Medium
CUST1912,27,46057.64,8500.0,44168.44,Low,Energy,2,20620.68,644,6.23,Low,Mortgage,Technology,Short-Term,Low,79,High
CUST4405,61,6249.88,6087.06,45627.11,High,"Energy, Healthcare, Utilities",2,9853.03,309,6.02,Medium,Mortgage,Technology,Short-Term,Moderate,74,Low
CUST4875,70,35403.41,8021.14,92558.82,Low,"Materials, Utilities",6,10197.81,586,6.91,High,Savings Account,Finance,Medium-Term,Moderate,83,Low
CUST6177,56,8576.98,1541.16,86421.74,Low,"Utilities, Finance, Consumer Goods",0,19041.93,669,8.98,Medium,Savings Account,Finance,Short-Term,High,88,High
CUST7174,51,24933.64,6898.37,31885.09,High,Real Estate,9,23992.26,515,0.39,High,Wealth Management,Utilities,Long-Term,Low,76,Low
CUST6990,62,20429.02,2715.14,21602.36,Medium,"Technology, Consumer Goods, Materials",2,7291.4,696,2.93,Medium,Personal Loan,Technology,Medium-Term,High,86,Low
CUST5522,52,15428.07,3676.58,80659.43,Medium,"Industrials, Healthcare, Real Estate",9,13227.57,665,3.91,Medium,Retirement Plan,Healthcare,Short-Term,Moderate,61,Low
CUST6594,52,24595.66,6005.54,75264.47,Medium,"Industrials, Consumer Goods, Finance",2,28187.38,324,8.7,High,Personal Loan,Finance,Short-Term,High,66,Low
CUST4322,66,19959.41,2495.2,59619.45,Low,Technology,9,27953.51,393,4.91,High,Pension Fund,Materials,Long-Term,Low,94,Low
CUST3020,67,39245.35,5978.49,77385.84,High,"Industrials, Materials",7,11097.15,470,3.48,Medium,Retirement Plan,Utilities,Short-Term,Low,63,High
CUST5289,35,17347.57,4830.47,6455.18,Medium,"Materials, Real Estate, Utilities",3,13368.56,428,0.92,High,Investment Account,Technology,Long-Term,Low,82,Medium
CUST9699,48,27562.54,5337.36,89232.72,Medium,"Industrials, Consumer Goods",7,2199.27,493,5.44,High,Retirement Plan,Energy,Short-Term,Low,93,High
CUST3631,44,19847.84,6805.32,62722.48,High,"Consumer Goods, Industrials",2,25430.29,589,7.69,Low,Retirement Plan,Healthcare,Medium-Term,Moderate,72,Medium
CUST1611,52,41014.58,3545.58,42684.26,High,Utilities,9,20953.51,428,8.39,High,Personal Loan,Materials,Medium-Term,Low,71,High
CUST8279,33,8497.61,7153.39,8150.21,High,"Industrials, Healthcare, Energy",2,23289.7,812,3.49,Medium,Wealth Management,Materials,Medium-Term,High,82,Low
CUST3716,64,30841.49,3265.58,25798.65,Medium,Consumer Goods,5,17221.1,538,2.92,High,Pension Fund,Technology,Short-Term,Moderate,67,High
CUST3081,26,13432.08,9712.84,84185.83,High,"Technology, Healthcare, Finance",2,1016.5,775,8.32,Low,Personal Loan,Materials,Short-Term,Moderate,67,Medium
CUST7408,49,45295.43,7330.18,92436.72,Medium,Technology,5,16675.82,602,2.04,Low,Pension Fund,Industrials,Medium-Term,High,89,High
CUST6689,33,31850.27,9806.07,64199.26,Medium,Healthcare,3,1098.76,660,0.62,Low,Pension Fund,Utilities,Long-Term,High,95,Low
CUST3726,44,29806.28,2736.36,1760.52,Medium,Utilities,9,25049.81,341,3.25,Medium,Pension Fund,Utilities,Medium-Term,High,69,Medium
CUST5806,38,19499.45,7746.67,37721.58,Low,"Industrials, Energy, Healthcare",8,2955.66,303,3.2,Medium,Wealth Management,Industrials,Short-Term,High,98,High
CUST8057,70,4896.82,996.07,8299.33,High,Technology,1,3870.04,624,2.69,Low,Pension Fund,Consumer Goods,Long-Term,Low,79,High
CUST8136,63,18421.9,2218.98,86025.07,Medium,Industrials,10,25793.02,384,1.18,High,Investment Account,Technology,Long-Term,High,78,Medium
CUST4907,34,28975.51,7610.57,1377.94,Medium,"Energy, Technology, Consumer Goods",5,11006.03,684,8.38,High,Credit Card,Healthcare,Short-Term,Moderate,53,High
CUST9391,67,29724.89,2729.52,55214.0,Medium,"Finance, Industrials",3,7962.15,555,9.73,High,Credit Card,Real Estate,Medium-Term,Low,85,Medium
CUST8529,67,34277.33,9866.4,58066.28,Medium,"Utilities, Materials, Finance",10,7439.74,717,9.37,Medium,Personal Loan,Energy,Short-Term,Low,64,Medium
CUST6755,47,32116.53,3233.28,11623.04,Medium,"Materials, Technology, Real Estate",8,14734.82,526,1.15,Medium,Investment Account,Healthcare,Medium-Term,High,90,High
CUST6598,41,27854.8,6952.75,15795.37,High,Technology,0,16084.2,588,9.47,High,Investment Account,Healthcare,Long-Term,High,51,High
CUST6385,34,33524.46,2745.0,94038.15,Medium,"Energy, Materials",9,29573.3,341,7.03,High,Pension Fund,Industrials,Medium-Term,Moderate,57,Medium
CUST7651,23,43744.2,2149.89,21172.59,Medium,"Energy, Technology",9,3589.67,681,4.45,High,Credit Card,Materials,Medium-Term,Low,83,Medium
CUST7353,30,14853.2,1051.46,75275.47,Low,Materials,5,19208.87,315,5.87,Low,Savings Account,Energy,Medium-Term,Moderate,96,High
CUST5083,44,11252.78,510.95,88374.89,High,"Technology, Industrials, Materials",4,12916.83,539,1.37,High,Retirement Plan,Consumer Goods,Medium-Term,Low,88,Medium
CUST9918,20,25973.62,2168.94,35895.79,Medium,"Consumer Goods, Industrials",5,7208.12,450,2.44,High,Personal Loan,Materials,Long-Term,Low,72,Low
CUST7337,50,21027.14,984.89,37208.89,High,Energy,10,6666.28,709,4.12,Medium,Savings Account,Healthcare,Medium-Term,Low,81,Low
CUST4651,50,39540.98,2900.41,64479.39,Low,Technology,6,9181.37,331,6.66,Low,Retirement Plan,Technology,Short-Term,Low,75,High
CUST8846,21,49752.86,5229.81,49277.11,High,Materials,0,19551.92,799,0.29,High,Personal Loan,Energy,Short-Term,Moderate,91,Medium
CUST2281,18,46873.57,2478.63,92666.72,High,"Industrials, Materials, Energy",7,28313.54,420,9.87,High,Personal Loan,Materials,Short-Term,Moderate,57,High
CUST8030,22,5017.71,1283.66,87825.23,High,"Technology, Consumer Goods, Healthcare",4,26867.0,372,8.35,High,Credit Card,Healthcare,Short-Term,Low,69,Low
CUST5034,24,34629.03,5197.15,56700.92,High,Energy,2,1110.13,721,8.47,Low,Credit Card,Materials,Medium-Term,High,58,High
CUST9944,60,48200.63,853.39,9931.12,High,"Materials, Technology, Industrials",5,5393.19,559,6.35,High,Wealth Management,Energy,Medium-Term,Low,94,Low
CUST8590,55,12203.4,8168.73,83715.28,Medium,"Utilities, Real Estate, Industrials",7,17463.92,489,4.26,Medium,Pension Fund,Technology,Long-Term,Moderate,71,Medium
CUST5015,22,20970.93,8033.45,2222.71,High,"Real Estate, Utilities",4,4064.28,332,5.19,Medium,Pension Fund,Utilities,Long-Term,Moderate,86,High
CUST8230,19,6379.99,9192.29,35622.99,High,"Healthcare, Industrials",4,28593.07,380,2.42,High,Retirement Plan,Utilities,Medium-Term,Low,60,High
CUST2810,35,44344.01,3532.1,76071.12,Medium,"Industrials, Utilities, Materials",0,27147.23,533,8.36,Medium,Credit Card,Materials,Long-Term,Low,71,Low
CUST2554,58,4399.35,5766.14,16614.15,Medium,"Finance, Materials",3,19070.78,769,8.73,High,Personal Loan,Utilities,Medium-Term,Moderate,58,Low
CUST9167,60,22933.58,1540.42,28561.41,Low,"Energy, Technology",0,26602.24,383,3.16,Medium,Mortgage,Utilities,Short-Term,Moderate,64,Low
CUST5756,52,31672.71,6832.27,95558.05,High,"Real Estate, Energy",2,10327.55,570,7.76,Medium,Investment Account,Materials,Medium-Term,Low,55,High
CUST3639,38,24724.78,7845.86,18310.82,Low,"Industrials, Technology, Energy",0,266.14,468,0.85,Medium,Savings Account,Industrials,Short-Term,Moderate,79,Medium
CUST6705,42,5741.28,6796.91,3041.48,Low,Real Estate,1,9083.57,717,8.39,High,Personal Loan,Technology,Long-Term,Moderate,65,Medium
CUST8296,50,33640.98,1415.19,34271.08,Medium,"Industrials, Utilities",2,27023.28,334,2.83,High,Retirement Plan,Healthcare,Long-Term,High,77,Medium
CUST7978,23,42311.49,2515.31,39430.04,High,Healthcare,0,7114.22,843,2.98,Low,Wealth Management,Healthcare,Medium-Term,Moderate,79,High
CUST5131,63,49082.23,5976.17,38459.29,Medium,"Real Estate, Utilities",5,17425.74,470,9.91,High,Savings Account,Finance,Long-Term,Low,80,High
CUST4382,69,5186.07,3978.53,91535.13,Low,Technology,8,4460.21,498,2.82,Medium,Savings Account,Healthcare,Medium-Term,High,54,High
CUST6034,31,22385.83,4045.6,57134.06,Medium,"Healthcare, Materials",9,12734.43,642,9.91,High,Retirement Plan,Technology,Short-Term,Moderate,56,High
CUST1009,24,17216.52,4241.9,41228.68,Low,Consumer Goods,8,4767.62,732,7.19,Medium,Personal Loan,Finance,Long-Term,Moderate,69,Medium
CUST8355,66,34241.91,5038.99,25879.28,Low,"Finance, Real Estate, Energy",3,23372.34,480,5.15,Low,Investment Account,Industrials,Medium-Term,Low,60,Low
CUST3920,42,38455.68,924.36,6799.2,Medium,Industrials,1,28355.36,588,5.44,High,Mortgage,Finance,Short-Term,Moderate,51,Medium
CUST2598,53,4998.63,1716.43,59346.28,Low,"Energy, Materials, Utilities",8,17425.53,530,3.61,Low,Personal Loan,Finance,Short-Term,Low,79,Medium
CUST1524,60,31653.08,687.43,56807.49,Low,"Consumer Goods, Utilities",3,24680.95,654,6.07,High,Savings Account,Real Estate,Short-Term,High,86,High
CUST8022,19,8002.45,9694.4,27588.76,Low,Technology,6,18862.11,652,8.65,Medium,Personal Loan,Finance,Long-Term,High,75,Low
CUST9187,51,34109.68,4557.18,89441.99,High,"Utilities, Technology, Consumer Goods",3,4302.84,300,6.61,Low,Pension Fund,Finance,Short-Term,Moderate,90,Medium
CUST1709,55,44756.46,8335.92,57545.06,High,"Energy, Real Estate, Utilities",8,19588.08,338,8.42,High,Investment Account,Materials,Long-Term,Moderate,59,Medium
CUST5750,35,10930.17,8051.08,11691.15,Medium,"Consumer Goods, Materials, Healthcare",7,5763.32,814,5.86,Low,Retirement Plan,Real Estate,Short-Term,High,63,High
CUST1278,54,11499.18,2964.11,56068.26,High,Technology,7,27965.71,670,8.04,Low,Pension Fund,Energy,Long-Term,Moderate,75,Low
CUST4537,43,24151.44,4213.19,44804.79,Medium,"Materials, Finance",10,10103.96,738,1.08,High,Personal Loan,Healthcare,Long-Term,Moderate,52,High
CUST3579,33,38827.24,9436.82,84858.16,Medium,"Real Estate, Consumer Goods, Materials",6,7500.08,849,1.9,Low,Pension Fund,Consumer Goods,Medium-Term,Low,88,High
CUST7055,33,49746.64,4776.24,93012.11,Medium,Utilities,1,168.63,418,7.29,High,Pension Fund,Industrials,Short-Term,High,52,Medium
CUST2049,43,24262.7,9452.71,22285.74,High,Finance,6,15560.85,522,1.37,Medium,Credit Card,Energy,Long-Term,High,88,High
CUST1681,42,42571.3,3753.76,1439.73,Medium,"Real Estate, Industrials, Materials",3,8563.9,702,6.18,High,Savings Account,Energy,Short-Term,Low,53,Medium
CUST5340,41,22877.17,6296.4,91571.23,Low,"Materials, Energy, Technology",3,6178.18,607,2.24,High,Personal Loan,Technology,Short-Term,Moderate,72,Low
CUST1353,37,29022.75,8141.97,12557.71,Medium,"Utilities, Consumer Goods",9,20005.99,324,7.87,Low,Credit Card,Utilities,Medium-Term,Moderate,55,Low
CUST1670,59,5389.51,3051.26,24139.49,High,"Finance, Real Estate",3,19239.91,627,5.26,Medium,Investment Account,Energy,Medium-Term,High,87,High
CUST7755,41,5644.2,894.77,35017.47,Low,"Materials, Real Estate",8,9771.85,368,0.73,Medium,Wealth Management,Healthcare,Long-Term,Moderate,54,Medium
CUST3275,54,10392.23,7815.26,19195.48,Low,Industrials,0,11566.32,472,2.41,High,Credit Card,Real Estate,Medium-Term,Low,51,Low
CUST4814,62,27660.03,3905.17,57549.51,Low,"Technology, Finance",3,15721.99,726,7.51,High,Savings Account,Consumer Goods,Medium-Term,High,81,Medium
CUST1189,30,15694.18,2504.38,90537.08,Medium,"Utilities, Industrials, Healthcare",4,21450.85,615,7.63,Low,Retirement Plan,Utilities,Short-Term,Low,67,High
CUST7753,53,42817.72,5045.21,53193.54,Medium,"Real Estate, Materials",9,11819.69,323,3.49,Low,Credit Card,Finance,Short-Term,Low,67,Medium
CUST3416,29,3158.75,7245.24,67600.2,Low,Consumer Goods,3,11653.73,403,8.89,Medium,Retirement Plan,Consumer Goods,Short-Term,Low,90,Low
CUST6459,20,23670.57,7797.61,39238.98,High,Technology,6,29143.42,502,2.67,Low,Wealth Management,Utilities,Medium-Term,Moderate,95,Low
CUST6495,29,17932.58,9665.31,61954.46,High,"Industrials, Technology",5,998.37,615,2.37,Low,Credit Card,Real Estate,Long-Term,Low,78,Low
CUST3143,62,29522.0,6927.19,91531.7,Medium,Technology,6,3300.09,586,3.54,High,Wealth Management,Energy,Short-Term,High,74,Low
CUST2654,33,19139.34,8836.44,63266.62,High,"Utilities, Technology",3,26776.82,402,1.68,Medium,Retirement Plan,Consumer Goods,Long-Term,Moderate,97,Low
CUST7929,46,1538.06,9511.08,81655.48,High,"Consumer Goods, Finance",7,8037.02,337,3.44,Medium,Credit Card,Utilities,Short-Term,Low,80,High
CUST8335,49,21661.93,9329.89,38588.27,Medium,Materials,0,17531.13,534,5.4,Medium,Retirement Plan,Industrials,Short-Term,Moderate,73,Low
CUST7639,61,32905.78,9028.31,42750.36,Medium,Materials,4,15589.73,773,1.57,High,Personal Loan,Industrials,Medium-Term,High,51,Medium
CUST1790,59,41241.41,1372.77,97430.62,Low,"Energy, Healthcare, Utilities",0,9582.11,407,9.79,Low,Credit Card,Utilities,Medium-Term,Moderate,87,Low
CUST6956,51,42259.19,7978.02,78526.98,Medium,"Healthcare, Materials, Finance",9,17936.49,409,3.55,High,Wealth Management,Real Estate,Long-Term,Low,86,High
CUST7455,57,16638.01,3985.68,87970.86,Medium,Energy,8,23902.49,746,7.17,High,Mortgage,Technology,Medium-Term,Low,69,Low
CUST4854,20,5021.85,7797.38,39237.15,Medium,"Energy, Industrials, Utilities",8,10451.28,646,8.95,Medium,Retirement Plan,Finance,Short-Term,High,76,Medium
CUST6234,48,25505.68,1977.48,66360.65,Medium,"Materials, Real Estate, Finance",6,2494.02,508,0.4,High,Mortgage,Real Estate,Short-Term,Low,52,Medium
CUST2185,49,10851.46,7001.1,52819.91,High,"Finance, Energy, Consumer Goods",6,10146.48,632,1.69,Medium,Retirement Plan,Industrials,Long-Term,Low,69,Low
CUST4129,54,42682.93,8378.11,71986.03,High,"Real Estate, Industrials, Technology",3,4470.87,534,6.5,Medium,Mortgage,Materials,Short-Term,High,52,Low
CUST7034,46,36935.38,4155.38,17185.28,High,"Materials, Utilities, Real Estate",1,14211.15,390,6.68,High,Investment Account,Healthcare,Medium-Term,Low,65,Medium
CUST8341,28,15220.09,1157.22,94038.5,High,Materials,10,27179.53,417,1.52,High,Personal Loan,Industrials,Medium-Term,Low,96,Low
CUST2907,50,8968.02,590.25,79786.6,High,"Healthcare, Consumer Goods, Finance",2,10309.71,370,5.74,Medium,Savings Account,Industrials,Short-Term,High,57,Medium
CUST3846,66,1590.17,5473.31,73121.72,High,Finance,2,16034.24,825,5.35,High,Retirement Plan,Real Estate,Long-Term,Low,59,High
CUST3836,45,49529.72,587.65,91660.02,Low,"Finance, Utilities, Energy",5,9842.14,421,2.04,High,Pension Fund,Finance,Long-Term,Low,92,Low
CUST1149,28,23398.91,4210.88,98378.57,Medium,"Real Estate, Finance",8,16646.95,778,5.55,Low,Mortgage,Consumer Goods,Short-Term,Low,66,Low
CUST9480,58,41162.0,8572.35,71071.88,Medium,"Finance, Real Estate, Industrials",4,3468.58,794,9.78,Medium,Savings Account,Technology,Medium-Term,Low,67,Low
CUST8293,32,28773.26,1875.89,20912.88,Low,"Finance, Industrials, Healthcare",8,26257.42,845,3.89,Low,Mortgage,Energy,Long-Term,Moderate,96,Medium
CUST9988,21,42513.45,5433.59,42461.04,Medium,"Consumer Goods, Real Estate",2,5108.08,483,1.07,Medium,Investment Account,Materials,Short-Term,Low,50,Low
CUST7678,59,7080.72,2111.02,3332.92,High,"Technology, Finance, Healthcare",8,28498.65,745,4.62,Low,Retirement Plan,Finance,Long-Term,Low,82,High
CUST5834,45,28739.76,6870.2,7472.26,Low,"Energy, Real Estate",4,25533.29,550,7.94,High,Retirement Plan,Energy,Long-Term,High,85,Medium
